time_step_H,time_step_A,theta_H,theta_A,H_spring,A_spring,H_damp,A_damp,H_mass,A_mass,disp_sw,disp_s,vel_sw,vel_s,acc_sw,acc_s,error_1,error_2
3.69,3.69,9.326884948140963,0.36068292396704293,1.8113213732164561,4.154050529809914,14.65674898908757,1.737377304835495,1,4,13.054279857162062,1.648363808379773,-1.3969819817680516,-0.23477268019211284,-0.4947751576821796,-0.18229127606775164,-0.29334459145507474,0.07354986979694352
3.7,3.7,9.323273456060344,0.36161543196496204,1.8113213732164561,4.154050529809914,14.65674898908757,1.737377304835495,1,4,13.04028559857657,1.646007055564238,-1.401839216687723,-0.23656879308323206,-0.4801138626828155,-0.17517504668175285,-0.29241394879763954,0.07422512656213104
3.71,3.71,9.319652640707048,0.3625475783474792,1.8113213732164561,4.154050529809914,14.65674898908757,1.737377304835495,1,4,13.02624348708661,1.6436326930546172,-1.4065514203988876,-0.2382939840389488,-0.46578929320954165,-0.1681035524613999,-0.29148250649744,0.07487617264417545
3.72,3.72,9.316022505701886,0.36347936218244836,1.8113213732164561,4.154050529809914,14.65674898908757,1.737377304835495,1,4,13.012154975924252,1.6412414362932162,-1.4111221768021704,-0.23994863808904568,-0.45179325284694605,-0.16107816256592145,-0.2905503256082018,0.07550312645887959
3.73,3.73,9.312383054674996,0.3644107825380855,1.8113213732164561,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.99802144867541,1.6388339825765579,-1.4155545229094377,-0.24153329459190193,-0.4381188515042389,-0.15410002418854035,-0.28961747049384523,0.0761061602203841
3.74,3.74,9.308734291265827,0.36534183848297064,1.8113213732164561,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.983844279600504,1.636411030202461,-1.4198515718890108,-0.2430484734708892,-0.42475900851799003,-0.14717031395521366,-0.28868400347112244,0.07668543939455742
3.75,3.75,9.305076219123142,0.36627252908604757,1.8113213732164561,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.96962479335707,1.6339732692855973,-1.4240166052690006,-0.24449454420495534,-0.41170621007723585,-0.14029037865640304,-0.28774997991644474,0.0772410775403362
3.7600000000000002,3.7600000000000002,9.301408841905015,0.36720285341662606,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.955364293053185,1.6315213872569692,-1.4280525993852549,-0.24587202893465132,-6.686559356977435,-0.13346137954741705,-0.2868154584962036,0.0777732411168225
3.77,3.77,9.29773216327882,0.36813281054438163,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.940752646792925,1.629056076650312,-1.4939526487629735,-0.24718181533655786,-6.5037089246761095,-0.1267798806161682,-0.28482137632253224,0.07828222300886764
3.7800000000000002,3.7800000000000002,9.294046186921236,0.36906239953935743,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.925491100351813,1.6265779983340967,-1.5580392549390338,-0.24842599043719085,-6.323885551002768,-0.12033740164140466,-0.28280412852922016,0.07876873191860571
3.79,3.79,9.290350916518241,0.36999161947196435,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.909597635721127,1.6240877966668068,-1.6203425522753678,-0.24960690538810115,-6.147054875216819,-0.11412763485367569,-0.2807647110535171,0.07923356831899371
3.8000000000000003,3.8000000000000003,9.286646355765102,0.37092046941298273,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.893089912850133,1.6215860920765388,-1.6808922167139855,-0.25072685544142975,-5.973182955319303,-0.10814436262424684,-0.2787041006354025,0.07967751383023527
3.81,3.81,9.282932508366383,0.37184894843356253,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.875985352438237,1.619073483830019,-1.7397178094194632,-0.25178807017604576,-5.802235609402968,-0.10238145256195162,-0.27662325598955617,0.08010132777901027
3.8200000000000003,3.8200000000000003,9.279209378035928,0.37277705560522495,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.858301039034885,1.616550548107834,-1.7968483112131008,-0.25279273212312403,-5.634179341108016,-0.0968328587981266,-0.2745231174897818,0.08050575368576626
3.83,3.83,9.275476968496868,0.37370478999986273,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.840053779323227,1.6140178395911058,-1.852312428779533,-0.2537429606759281,-5.468980718960361,-0.09149262845777939,-0.27240460692253543,0.0808915136620738
3.84,3.84,9.271735283481613,0.3746321506897417,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.821260062050158,1.6114758920742867,-1.9061385935478792,-0.25464078813693314,-5.306606291276642,-0.08635494475019047,-0.27026862416640973,0.08125930010651874
3.85,3.85,9.267984326731847,0.37555913674750124,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.801936181647424,1.6089252202929845,-1.9583549535149902,-0.2554882307076278,-5.147022876479935,-0.08141400936415703,-0.2681160576301732,0.08160980024013269
3.86,3.86,9.264224101998527,0.3764857472461553,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.782098070668182,1.6063663180235397,-2.0089892628652337,-0.256287210096886,-4.990197466202258,-0.07666418226526217,-0.26594777212881987,0.08194366901029962
3.87,3.87,9.260454613041876,0.3774119812590935,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.761761409342352,1.6037996600565736,-2.058068717734088,-0.2570396459893133,-4.836097866002744,-0.07209984304856931,-0.26376462075045637,0.08226156105804061
3.88,3.88,9.256675863631385,0.37833783786008185,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.740941627415232,1.601225703097829,-2.105620619636689,-0.2577473385817849,-4.684691078625199,-0.06771553452580129,-0.26156743395237714,0.08256409003887497
3.89,3.89,9.252887857545801,0.3792633161232639,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.719653841990224,1.5986448855663067,-2.151671905579143,-0.25841202052194284,-4.535944315789669,-0.06350591873640354,-0.2593570222127706,0.0828518466057232
3.9,3.9,9.249090598573131,0.3801884151231614,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.697912933660799,1.596057628925512,-2.196248725459059,-0.25903546566159963,-4.3898261969702235,-0.05946562695187488,-0.25713418941837396,0.08312543602666715
3.91,3.91,9.245284090510633,0.38111313393467555,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.675733525534993,1.5934643367034544,-2.2393770197619984,-0.2596193764715265,-4.246305292444225,-0.0555893984273275,-0.2548997214882412,0.08338543923349977
3.92,3.92,9.241468337164815,0.38203747163308743,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.653129969804361,1.5908653969765443,-2.281083112038417,-0.2601652788251706,-4.105348646175856,-0.05187221899589044,-0.25265437537987334,0.08363237634911547
3.93,3.93,9.237643342351427,0.3829614272940596,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.630116337919318,1.588261181209782,-2.3213921387105065,-0.260674783386664,-3.966925590154599,-0.04830900600192551,-0.25039890444038343,0.08386679719206311
3.94,3.94,9.233809109895471,0.3838849999936363,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.606706514086296,1.585652046352101,-2.360329474402678,-0.261149397864172,-3.831004466956065,-0.04489481202496065,-0.24813404244241802,0.08408921624380196
3.95,3.95,9.229965643631173,0.384808188808245,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.582914071416717,1.5830383336445526,-2.3979198851912433,-0.2615905916455362,-3.6975544272255645,-0.04162478144973009,-0.2458605073757453,0.084300135047331
3.96,3.96,9.226112947402,0.385730992814697,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.558752325005242,1.5804203695024683,-2.4341876866369416,-0.26199980653154026,-3.5665451596958455,-0.038494124032869066,-0.24357900323656617,0.08450004590422847
3.97,3.97,9.222251025060649,0.38665341109018836,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.534234443266204,1.5777984681123252,-2.4691576162320357,-0.2623783637630274,-3.4379450032990655,-0.03549820074060998,-0.24129021476476545,0.08468939963779606
3.98,3.98,9.21837988046904,0.3875754427123008,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.509373253020511,1.5751729287480716,-2.5028533523103267,-0.26272761853764165,-3.3117241388809107,-0.03263238932568413,-0.2389948158859888,0.08486865913536103
3.99,3.99,9.21449951749832,0.38849708675900285,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.484181346092903,1.572544037520681,-2.535298360398607,-0.2630488595256805,-3.187852754824404,-0.02989217796028881,-0.23669346448888853,0.08503826452896526
4.0,4.0,9.210609940028851,0.3894183423086505,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.458671178657097,1.56991206882253,-2.5665161051287613,-0.26334333632213797,-3.066300746650472,-0.02727310624733329,-0.23438680717201865,0.08519864266799695
4.01,4.01,9.20671115195021,0.3903392084399883,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.432854869997318,1.5672772849625622,-2.596530075965271,-0.26361214300300967,-2.947037213656352,-0.024770966036914917,-0.23207546204517096,0.08535016681933509
4.0200000000000005,4.0200000000000005,9.202803157161181,0.39125968423215024,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.406744339024822,1.5646399361926935,-2.6253626337961298,-0.26385648545285467,-2.8300335753275023,-0.022381437963798153,-0.2297600493292371,0.08549324920326472
4.03,4.03,9.198885959569765,0.3921797687646605,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.380351298571178,1.5620002617210897,-2.6530363660441423,-0.26407745684482414,-2.7152602484205355,-0.020100366481713105,-0.2274411682954597,0.08562826325398049
4.04,4.04,9.194959563093155,0.39309946111743466,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.353687248477128,1.5593584899540525,-2.679573198342751,-0.2642761691778321,-2.602688801782986,-0.017923604547051972,-0.2251194114949091,0.08575558914666022
4.05,4.05,9.191023971657748,0.39401876037078043,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.326763397204562,1.5567148381250695,-2.704995050325352,-0.26445361390510486,-2.4922901828420336,-0.015847204193258007,-0.22279534729632502,0.08587556556120586
4.0600000000000005,4.0600000000000005,9.187079189199135,0.3949376656053988,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.2995908155307,1.554069514069158,-2.7293235983023605,-0.2646107742737708,-2.3840356335250723,-0.013867239767030526,-0.22046953664934765,0.08598852853217245
4.07,4.07,9.183125219662099,0.3958561759023843,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.272180290531013,1.5514227156042177,-2.752579971433749,-0.2647486001134659,-2.277897112871796,-0.011979881211403245,-0.2181425259802201,0.08609480273459616
4.08,4.08,9.179162067000608,0.396774290343227,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.244542506327441,1.5487746320256706,-2.774785494748898,-0.2648679864356059,-2.1738458774582856,-0.010181368949994534,-0.21581484987047497,0.08619469404500728
4.09,4.09,9.175189735177815,0.3976920080098124,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.216687840141683,1.546125443052382,-2.7959606894025892,-0.26496982451697454,-2.0718544772341594,-0.008468011840774418,-0.213487030723776,0.08628850724610332
4.1,4.1,9.171208228166051,0.3986093279844229,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.18862649560919,1.5434753200347566,-2.8161261844771843,-0.26505491724524666,-2.0718544772341594,-0.008468011840774418,-0.213487030723776,0.08628850724610332
4.11,4.11,9.167217549946823,0.3995262493497387,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.160368469007592,1.5408244262463635,-2.8353018958380902,-0.2651240978294072,-1.8739401025352733,-0.005282532461095548,-0.2088329824802582,0.0864590074251671
4.12,4.12,9.16321770451081,0.40044277118883836,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.131923534653058,1.5381729172534941,-2.8535079758923976,-0.2651781034218968,-1.7779624600454984,-0.0038034566036907556,-0.20650773243346135,0.08653623136072366
4.13,4.13,9.159208695857856,0.40135889258520024,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.103301310197836,1.5355209408517676,-2.8707638794304087,-0.26521768879401464,-1.683935389541323,-0.0023956293796536863,-0.20418430141424476,0.08660844669878158
4.14,4.14,9.15519052799697,0.402274612622703,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.074511191445135,1.532868637759064,-2.8870890699889693,-0.26524353165653985,-1.683935389541323,-0.0023956293796536863,-0.20418430141424476,0.08660844669878158
4.15,4.15,9.151163204946318,0.40318993038562667,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.045562382628834,1.5302161423810388,-2.902502650713129,-0.26525629205294693,-1.5016253915292403,0.00021924489666739298,-0.1995447194680846,0.08673877226255255
4.16,4.16,9.147126730733223,0.4041048449586535,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,12.016463909521757,1.5275635818682443,-2.9170232143221524,-0.26525663080615036,-1.4132902278728035,0.0014326537899959338,-0.19722945874298617,0.08679733427213886
4.17,4.17,9.14308110939416,0.4050193554268691,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.987224615947067,1.5249110779198463,-2.9306697033669638,-0.2652451060268515,-1.326799449894181,0.0025874356594182647,-0.19491778641374063,0.08685176179547187
4.18,4.18,9.13902634497475,0.40593346087576293,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.957853171086736,1.5222587457353147,-2.943460278797291,-0.26522233775000686,-1.2421276441806963,0.003686635256501566,-0.19261012187730664,0.08690226706410582
4.19,4.19,9.134962441529757,0.40684716039122987,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.928358018627508,1.5196066952898608,-2.955413041244006,-0.26518882885423456,-1.1592490518379546,0.0047331036667225355,-0.190306866743933,0.08694902186400826
4.2,4.2,9.130889403123083,0.4077604530595702,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.898747459142736,1.5169550317232925,-2.9665459592523122,-0.2651450852661189,-1.0781379240966296,0.005729667001475036,-0.1880084128984254,0.08699219913666627
4.21,4.21,9.126807233827765,0.4086733379674915,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.869029600288128,1.51430385463808,-2.976876449724374,-0.2650916048204887,-0.9987694382831807,0.006679099909487828,-0.1857151453424155,0.08703196913760762
4.22,4.22,9.122715937725976,0.4095858142021088,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.839212357254873,1.511653259108761,-2.9864216975078524,-0.26502885071916876,-0.9211189179554939,0.007584090578934987,-0.1834274369056456,0.087068490228081
4.23,4.23,9.11861551890901,0.4104978808509462,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.809303544611536,1.5090033355224566,-2.9951990005064184,-0.26495724286651234,-0.8451611909678102,0.00844725908259501,-0.1811456501476193,0.08710190587912947
4.24,4.24,9.114505981477285,0.41140953700193683,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.779310716647599,1.5063541706740282,-3.003224896170558,-0.2648772101006683,-0.7708723735498648,0.009271167590010412,-0.17887013861138248,0.087132362728899
4.25,4.25,9.110387329540337,0.4123207817434248,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.749241319733132,1.5037058467284339,-3.010516163802021,-0.2647891036738698,-0.6982277556232216,0.010058266484946898,-0.1766012428150896,0.08715998065505874
4.26,4.26,9.106259567216819,0.4132316141641653,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.719102607625118,1.5010584427044782,-3.017088831137403,-0.264693317041116,-0.627204041841557,0.010811007663941352,-0.1743392997511376,0.08718489420929748
4.2700000000000005,4.2700000000000005,9.102122698634492,0.41414203335332617,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.688901706257562,1.4984120334956477,-3.02295927734649,-0.2645901531094827,-0.5577767992052154,0.011531707916491796,-0.17208462990203643,0.08720720668549851
4.28,4.28,9.097976727930225,0.4150520384004882,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.658645544431305,1.495766691373804,-3.028143140243754,-0.2644799440122036,-0.48992297452283895,0.012222666875953355,-0.1698375496777022,0.08722703154876799
4.29,4.29,9.093821659249988,0.4159616283956464,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.628340906630061,1.4931224856063845,-3.0326563859502147,-0.2643629248110402,-0.42361839714553773,0.012886032578543578,-0.16759835798909664,0.08724444872497487
4.3,4.3,9.08965749674885,0.41687080242921076,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.597994442886053,1.4904794825711416,-3.036514091566428,-0.2642394120911245,-0.35884077422286015,0.013524018947470368,-0.16536735735914657,0.08725956641965966
4.3100000000000005,4.3100000000000005,9.085484244590972,0.4177795595920076,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.567612599206939,1.4878377463777592,-3.0397313970252373,-0.2641096373034118,-0.29556721310366846,0.014138681951226756,-0.1631448322607767,0.08727246341597299
4.32,4.32,9.081301906949609,0.4186878989752795,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.537201719213252,1.4851973384835364,-3.0423233293415546,-0.26397380774866236,-0.23377487323823704,0.014732025451659927,-0.1609310605158657,0.08728321019249728
4.33,4.33,9.077110488007094,0.41959581967068743,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.506767997122026,1.4825583180165645,-3.0443044766384815,-0.26383215907400415,-0.17344165947674145,0.015306048851388055,-0.15872631481011445,0.08729188708842175
4.34,4.34,9.072909991954848,0.4205033207703106,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.47631744695969,1.479920742323606,-3.045689375346078,-0.26368486304358096,-0.11454520872923209,0.015862624943204322,-0.1565308536741407,0.08729855236661864
4.3500000000000005,4.3500000000000005,9.068700422993366,0.4214104013666481,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.44585599358633,1.4772846670426334,-3.046492358955182,-0.2635320703489303,-0.057063458697725736,0.01640357917891486,-0.15434493158960472,0.08730325703111332
4.36,4.36,9.064481785332216,0.4223170605526193,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.415389345346378,1.4746501464382284,-3.046727356437472,-0.2633739464393182,-0.0009748614296342476,0.01693069251388179,-0.15216879173643263,0.0873060572229268
4.37,4.37,9.060254083190037,0.42322329742156517,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.384923120980321,1.472017233692182,-3.0464083907758757,-0.26321058353746224,0.05374255668612922,0.017445633704182978,-0.1500026682599519,0.08730698375794416
4.38,4.38,9.05601732079453,0.4241291110672488,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.354462800122564,1.4693859801268063,-3.0455489117547585,-0.26304212540471894,0.10710967331125687,0.017950096615347907,-0.14784679326587769,0.08730608533099525
4.39,4.39,9.051771502382456,0.4250345005838568,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.324013719760949,1.4667564361223902,-3.0441621978576547,-0.26286868332375407,0.10710967331125687,0.017950096615347907,-0.14784679326587769,0.08730608533099525
4.4,4.4,9.047516632199633,0.42593946506599967,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.293581094820333,1.464128651142752,-3.0422619350423354,-0.262690268955646,0.20987735003893554,0.018933888771390284,-0.14356666405211937,0.0872989290130564
4.41,4.41,9.043252714500934,0.4268440036087129,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.263169980757029,1.4615026748505542,-3.039860566147673,-0.262507021509892,0.25931929032524936,0.019416240621453633,-0.14144282947902523,0.08729272128226621
4.42,4.42,9.038979753550274,0.42774811530745804,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.232785336959745,1.4588785553745849,-3.0369708592507165,-0.2623189843908247,0.30749343158774833,0.01989417395727818,-0.13933008621840162,0.08728479024380184
4.43,4.43,9.034697753620613,0.4286517992581236,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.202431980178064,1.4562563396602637,-3.033605723838385,-0.26212617289814016,0.3544207822783004,0.020369038104789183,-0.13722862013678322,0.08727514021603387
4.44,4.44,9.03040671899395,0.42955505455702564,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.17211459382279,1.4536360759397373,-3.0297774179018924,-0.2619286106945402,0.40012105153361804,0.02084214732611783,-0.13513861684665562,0.08726377838552193
4.45,4.45,9.026106653961321,0.43045788030090887,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.141837755350616,1.451017811464579,-3.0254980726556897,-0.26172631815000186,0.44461387062252555,0.021314782444264324,-0.13306025524319492,0.08725071081942888
4.46,4.46,9.02179756282279,0.4313602755869477,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.111605923637542,1.4484015932826033,-3.0207796099764237,-0.26151930417461033,0.4879186190396251,0.021788174661482942,-0.1309937078280714,0.08723593962229062
4.47,4.47,9.01747944988745,0.43226223951274684,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.081423422218053,1.4457874694133361,-3.0156337300444904,-0.2613075524301984,0.5300544312069185,0.022263480075280905,-0.1289391395186879,0.08721945813870845
4.48,4.48,9.01315231947341,0.4331637711763426,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.051294465498422,1.4431754865557935,-3.0100724735350477,-0.2610909942970573,0.5710415120178457,0.022741762525869767,-0.12689670046277268,0.08720124164327982
4.49,4.49,9.008816175907802,0.43406486967620317,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,11.021223157098603,1.4405656933119073,-3.0041067554842433,-0.2608696533464131,0.6108975595455519,0.02322415659541887,-0.12486655033576613,0.08718129728335343
4.5,4.5,9.004471023526769,0.43496553411123023,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.991213477300374,1.4379581376745076,-2.9977482280416456,-0.2606434200859284,0.6496423424200197,0.023711600807103012,-0.12284882624896015,0.08715958615849118
4.51,4.51,9.000116866675462,0.43586576358075946,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.961269294855482,1.4353528690148947,-2.991007526450133,-0.260412295454211,0.6872933896021003,0.024205127805913117,-0.12084367296717874,0.08713610756574837
4.5200000000000005,4.5200000000000005,8.99575370970804,0.4367655571845615,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.931394392203327,1.4327499361443048,-2.9838956074870318,-0.26017620291819843,0.7238692043834671,0.024705652280201863,-0.11885122270289934,0.08711083399672255
4.53,4.53,8.991381556987657,0.4376649140228427,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.901592413697847,1.430149389687296,-2.976423068335466,-0.259935068276473,0.7593877142748108,0.025214043463058455,-0.1168716021539721,0.0870837387124846
4.54,4.54,8.987000412886466,0.43856383319624626,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.871866919556169,1.427551280152826,-2.9686005343591453,-0.25968879255510136,0.7938670998264357,0.025731115271879136,-0.11490493053642688,0.08705478640143165
4.55,4.55,8.982610281785611,0.43946231380585327,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.842221355009238,1.424955659315151,-2.960438183577994,-0.2594373057859114,0.8273247007906429,0.026257677104557443,-0.1129513249390999,0.08702395176616405
4.5600000000000005,4.5600000000000005,8.978211168075223,0.4403603549531831,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.81265909243509,1.4223625799588138,-2.9519460855852757,-0.2591805112730971,0.8597777517398711,0.02679448057930719,-0.11101089818612075,0.08699120023645285
4.57,4.57,8.973803076154415,0.44125795574019466,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.783183337204045,1.4197720955365754,-2.9431344238956765,-0.25891827881857404,0.8912441312947191,0.02734218350441718,-0.10908374728487787,0.08695648563127505
4.58,4.58,8.969386010431279,0.4421551152692872,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.753797271749985,1.4171842612937497,-2.934012754389111,-0.258650518300492,0.9217402354259555,0.02790147912868581,-0.10716997779122842,0.08691977560494706
4.59,4.59,8.964959975322879,0.44305183264330134,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.724503915837264,1.4145991324557543,-2.9245908739814817,-0.25837709975610323,0.9512834050544905,0.02847296279238958,-0.10526967768722911,0.0868810240211455
4.6000000000000005,4.6000000000000005,8.960524975255252,0.44394810696551984,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.695306250384652,1.4120167666884509,-2.914878028331981,-0.2580979160136331,0.9798897199652826,0.029057237527878282,-0.10338294090467565,0.08684019258207064
4.61,4.61,8.956081014663397,0.4448439373396683,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.666207119532798,1.4094372222462273,-2.9048839722095465,-0.2578127731883307,1.007576803158516,0.02965475811089063,-0.10150984149128545,0.08679721296169607
4.62,4.62,8.951628097991271,0.44573932286991647,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.637209297734207,1.4068605593602386,-2.894617359565922,-0.2575216017141498,1.034359741483668,0.030266101112898215,-0.09965046603364455,0.08675205982636407
4.63,4.63,8.947166229691796,0.4466342626608789,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.608315465447678,1.4042868389226035,-2.8840872893334244,-0.2572242419213744,1.0602549146945341,0.030891703704265496,-0.09780488586844777,0.08670467663898414
4.64,4.64,8.942695414226836,0.4475287558176159,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.579528248019676,1.4017161231348587,-2.8733023639381066,-0.2569205784913201,1.0602549146945341,0.030891703704265496,-0.09780488586844777,0.08670467663898414
4.65,4.65,8.938215656067205,0.4484228014456345,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.55085008531613,1.3991484768221976,-2.8622716149496115,-0.25661040045036004,1.1094445717575854,0.03218738474044668,-0.09415538887901073,0.08660302209437365
4.66,4.66,8.933726959692665,0.4493163986508889,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.522283423290041,1.3965839652812113,-2.851003394188804,-0.25629357825335786,1.1327708671447463,0.03285813932873411,-0.09235158870748275,0.08654863015862488
4.67,4.67,8.929229329591909,0.4502095465397821,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.4938305977495,1.3940226558275184,-2.839505974738725,-0.2559699634941924,1.1552716148045337,0.03354462326615904,-0.0905618318764836,0.08649179360887338
4.68,4.68,8.92472277026257,0.4511022442191662,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.465493856021837,1.3914646170586977,-2.8277874533620824,-0.2556394112560267,1.1769616960321567,0.03424713367036904,-0.08878617032755703,0.08643246085489222
4.69,4.69,8.9202072862112,0.4519944907963439,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.437275373248962,1.3889099194273213,-2.815855906931592,-0.25530175003730904,1.1978561018988336,0.03496590756746306,-0.08702465031755936,0.08637057106555324
4.7,4.7,8.91568288195329,0.45288628537906833,12.135922911685693,4.154050529809914,14.65674898908757,1.737377304835495,1,4,10.40917724904402,1.386358634546885,-2.803719026386786,-0.2549568447828288,1.2179690462886277,0.03570119888660901,-0.08527731824076563,0.08630607600168476
